CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
CT	324	685	685	685.000
CT	323	652	652	652.000
CT	322	655	655	655.000
CT	321	661	661	661.000
CT	320	619	619	619.000
CT	319	610	610	610.000
CT	318	561	561	561.000
CT	317	526	526	526.000
CT	316	530	530	530.000
CT	315	500	500	500.000
CT	314	491	491	491.000
CT	313	508	508	508.000
CT	312	455	455	455.000
CT	311	477	477	477.000
CT	310	461	461	461.000
CT	309	487	487	487.000
CT	308	451	451	451.000
CT	307	418	418	418.000
CT	306	447	447	447.000
CT	305	441	441	441.000
CT	304	390	390	390.000
CT	303	379	379	379.000
CT	302	396	396	396.000
CT	301	351	351	351.000
CT	300	399	399	399.000
CT	299	351	351	351.000
CT	298	358	358	358.000
CT	297	372	372	372.000
CT	296	301	301	301.000
CT	295	365	365	365.000
CT	294	343	342	342.000
CT	293	354	354	354.000
CT	292	324	324	324.000
CT	291	291	291	291.000
CT	290	348	348	348.000
CT	289	308	308	308.000
CT	288	299	299	299.000
CT	287	306	306	306.000
CT	286	284	284	284.000
CT	285	251	251	251.000
CT	284	295	295	295.000
CT	283	237	237	237.000
CT	282	236	236	236.000
CT	281	241	241	241.000
CT	280	261	260	260.000
CT	279	260	260	260.000
CT	278	271	271	271.000
CT	277	232	232	232.000
CT	276	272	272	272.000
CT	275	238	238	238.000
CT	274	265	265	265.000
CT	273	256	256	256.000
CT	272	236	236	236.000
CT	271	244	244	244.000
CT	270	242	243	243.000
CT	269	220	220	220.000
CT	268	236	236	236.000
CT	267	220	220	220.000
CT	266	205	205	205.000
CT	265	219	219	219.000
CT	264	207	207	207.000
CT	263	232	231	231.000
CT	262	211	211	211.000
CT	261	202	202	202.000
CT	260	202	202	202.000
CT	259	216	216	216.000
CT	258	182	182	182.000
CT	257	168	168	168.000
CT	256	173	173	173.000
CT	255	172	172	172.000
CT	254	163	163	163.000
CT	253	199	199	199.000
CT	252	164	164	164.000
CT	251	185	185	185.000
CT	250	183	183	183.000
CT	249	173	173	173.000
CT	248	143	143	143.000
CT	247	164	164	164.000
CT	246	145	145	145.000
CT	245	124	124	124.000
CT	244	157	157	157.000
CT	243	150	150	150.000
CT	242	160	160	160.000
CT	241	132	132	132.000
CT	240	158	158	158.000
CT	239	156	156	156.000
CT	238	143	143	143.000
CT	237	140	140	140.000
CT	236	142	142	142.000
CT	235	138	138	138.000
CT	234	131	131	131.000
CT	233	159	159	159.000
CT	232	155	155	155.000
CT	231	112	112	112.000
CT	230	147	147	147.000
CT	229	122	122	122.000
CT	228	113	113	113.000
CT	227	110	110	110.000
CT	226	109	109	109.000
CT	225	138	138	138.000
CT	224	106	106	106.000
CT	223	126	126	126.000
CT	222	130	130	130.000
CT	221	93	93	93.000
CT	220	110	110	110.000
CT	219	95	95	95.000
CT	218	123	123	123.000
CT	217	101	101	101.000
CT	216	97	97	97.000
CT	215	128	128	128.000
CT	214	97	97	97.000
CT	213	129	129	129.000
CT	212	129	128	128.000
CT	211	122	121	121.000
CT	210	103	103	103.000
CT	209	125	125	125.000
CT	208	126	126	126.000
CT	207	156	155	155.000
CT	206	116	115	115.000
CT	205	137	135	135.000
CT	204	111	110	110.000
CT	203	118	118	118.000
CT	202	109	109	109.000
CT	201	128	127	127.000
CT	200	107	107	107.000
CT	199	90	90	90.000
CT	198	129	129	129.000
CT	197	128	128	128.000
CT	196	104	104	104.000
CT	195	115	113	113.000
CT	194	103	101	101.000
CT	193	124	124	124.000
CT	192	94	93	93.000
CT	191	122	121	121.000
CT	190	112	111	111.000
CT	189	89	89	89.000
CT	188	105	105	105.000
CT	187	115	115	115.000
CT	186	99	99	99.000
CT	185	104	104	104.000
CT	184	110	110	110.000
CT	183	127	127	127.000
CT	182	93	93	93.000
CT	181	79	77	77.000
CT	180	96	92	92.000
CT	179	96	96	96.000
CT	178	101	101	101.000
CT	177	100	100	100.000
CT	176	88	88	88.000
CT	175	110	110	110.000
CT	174	95	95	95.000
CT	173	89	88	88.000
CT	172	71	69	69.000
CT	171	82	82	82.000
CT	170	86	86	86.000
CT	169	103	103	103.000
CT	168	111	111	111.000
CT	167	73	73	73.000
CT	166	91	91	91.000
CT	165	98	98	98.000
CT	164	60	60	60.000
CT	163	68	68	68.000
CT	162	79	79	79.000
CT	161	93	93	93.000
CT	160	74	74	74.000
CT	159	75	74	74.000
CT	158	65	62	62.000
CT	157	67	66	66.000
CT	156	77	73	73.000
CT	155	43	41	41.000
CT	154	31	30	30.000
CT	153	54	54	54.000
CT	152	54	53	53.000
CT	151	61	61	61.000
CT	150	53	53	53.000
CT	149	52	52	52.000
CT	148	64	59	59.000
CT	147	63	59	59.000
CT	146	54	50	50.000
CT	145	36	36	36.000
CT	144	33	33	33.000
CT	143	44	43	43.000
CT	142	57	57	57.000
CT	141	41	39	39.000
CT	140	53	49	49.000
CT	139	36	32	32.000
CT	138	45	42	42.000
CT	137	37	27	27.000
CT	136	41	29	29.000
CT	135	60	57	57.000
CT	134	55	50	50.000
CT	133	66	65	65.000
CT	132	71	71	71.000
CT	131	69	67	67.000
CT	130	62	54	54.000
CT	129	66	62	62.000
CT	128	51	46	46.000
CT	127	38	34	34.000
CT	126	52	51	51.000
CT	125	46	45	45.000
CT	124	44	42	42.000
CT	123	57	56	56.000
